bill_id,vendor_id,invoice_number,invoice_date,due_date,po_number,amount,paid_amount,balance,status,approved_by
BILL-2025001163,VEND-00094,V98515,2025-11-19,2026-01-18,PO-144995,730.5,730.5,0.0,paid,rwhite
BILL-2025001164,VEND-00121,V46117,2025-11-24,2026-01-23,PO-279777,371.95,371.95,0.0,paid,mlopez
BILL-2025001165,VEND-00137,V95736,2025-09-03,2025-10-18,PO-688634,1736.09,1736.09,0.0,paid,kpatel
BILL-2025001166,VEND-00027,V26394,2025-07-19,2025-09-17,PO-732991,1360.18,1072.62,287.56,open,kpatel
BILL-2025001167,VEND-00126,V29288,2025-01-04,2025-02-03,PO-507424,1029.17,1029.17,0.0,paid,mlopez
BILL-2025001168,VEND-00113,V59834,2025-09-26,2025-10-26,PO-955841,1227.71,1227.71,0.0,paid,rwhite
BILL-2025001169,VEND-00102,V68511,2025-05-12,2025-06-11,PO-983402,188.14,86.46,101.68,open,rwhite
BILL-2025001170,VEND-00131,V85929,2025-02-14,2025-03-31,PO-451916,3027.28,3027.28,0.0,paid,mlopez
BILL-2025001171,VEND-00062,V81289,2025-05-04,2025-06-03,PO-189739,259.08,259.08,0.0,paid,mlopez
BILL-2025001172,VEND-00072,V75319,2025-04-07,2025-05-22,PO-427577,527.3,349.6,177.7,open,rwhite
BILL-2025001173,VEND-00061,V73130,2025-12-10,2026-01-09,PO-493469,68.16,68.16,0.0,paid,kpatel
BILL-2025001174,VEND-00015,V13815,2025-07-19,2025-09-02,PO-178345,5690.63,5690.63,0.0,paid,sjohnson
BILL-2025001175,VEND-00028,V87939,2025-01-22,2025-03-23,PO-854020,469.78,301.92,167.86,open,kpatel
BILL-2025001176,VEND-00031,V26088,2025-11-18,2026-01-02,PO-206848,3106.46,3106.46,0.0,paid,mlopez
BILL-2025001177,VEND-00001,V36034,2025-04-16,2025-05-31,PO-978700,342.14,48.29,293.85,open,kpatel
BILL-2025001178,VEND-00076,V26935,2025-12-23,2026-02-21,PO-959080,1209.66,113.54,1096.12,open,mlopez
BILL-2025001179,VEND-00018,V92048,2025-11-03,2025-12-18,PO-644170,2083.99,2083.99,0.0,paid,rwhite
BILL-2025001180,VEND-00104,V52817,2025-09-15,2025-10-30,PO-133874,1537.69,1537.69,0.0,paid,sjohnson
BILL-2025001181,VEND-00100,V77947,2025-07-29,2025-09-12,PO-984001,269.96,269.96,0.0,paid,rwhite
BILL-2025001182,VEND-00127,V29468,2025-02-16,2025-04-02,,321.73,321.73,0.0,paid,sjohnson
BILL-2025001183,VEND-00041,V79659,2025-05-11,2025-06-10,,1269.53,1269.53,0.0,paid,sjohnson
BILL-2025001184,VEND-00145,V44490,2025-06-04,2025-08-03,PO-612740,531.28,531.28,0.0,paid,rwhite
BILL-2025001185,VEND-00067,V96714,2025-11-08,2025-12-23,PO-724589,5783.61,5783.61,0.0,paid,kpatel
BILL-2025001186,VEND-00146,V33389,2025-12-16,2026-01-30,,5256.45,5256.45,0.0,paid,kpatel
BILL-2025001187,VEND-00060,V86174,2025-01-22,2025-02-21,,574.02,106.13,467.89,open,mlopez
BILL-2025001188,VEND-00141,V83162,2025-12-22,2026-02-05,PO-249158,1153.26,1153.26,0.0,paid,sjohnson
BILL-2025001189,VEND-00140,V74388,2025-04-26,2025-06-10,,503.31,503.31,0.0,paid,sjohnson
BILL-2025001190,VEND-00052,V56219,2025-09-25,2025-11-24,PO-293756,227.16,227.16,0.0,paid,rwhite
BILL-2025001191,VEND-00096,V93151,2025-06-29,2025-08-28,PO-125041,1735.93,1735.93,0.0,paid,kpatel
BILL-2025001192,VEND-00091,V67597,2025-07-26,2025-09-09,PO-100875,653.82,653.82,0.0,paid,sjohnson
BILL-2025001193,VEND-00116,V70333,2025-10-10,2025-11-09,,814.18,539.06,275.12,open,sjohnson
BILL-2025001194,VEND-00131,V64063,2025-01-21,2025-03-22,,730.95,730.95,0.0,paid,mlopez
BILL-2025001195,VEND-00033,V87390,2025-01-28,2025-03-14,,535.39,535.39,0.0,paid,kpatel
BILL-2025001196,VEND-00071,V80509,2025-08-14,2025-10-13,PO-784986,398.0,398.0,0.0,paid,rwhite
BILL-2025001197,VEND-00039,V33576,2025-06-25,2025-08-24,PO-763673,716.96,716.96,0.0,paid,sjohnson
BILL-2025001198,VEND-00126,V54237,2025-01-03,2025-02-17,PO-905408,3404.02,3404.02,0.0,paid,mlopez
BILL-2025001199,VEND-00099,V89643,2025-06-06,2025-07-21,PO-282325,918.32,918.32,0.0,paid,sjohnson
BILL-2025001200,VEND-00141,V74813,2025-02-17,2025-03-19,PO-972025,875.18,875.18,0.0,paid,sjohnson
